review_seq,total_score,review_content,reg_date,images,writer_display_name
410076,5.0,"It's a pasta killer, but I like the chewy texture of the noodles. The noodles are cooked and the sauce is not unfamiliar, but it's not a common taste that you've eaten anywhere. It was a pity that it was a can-mac, not a wine pairing, but the most regrettable thing was that the two of us went and couldn't taste several flavors. I didn't even know that I was so into the taste that I was turning my back on the beautiful view of Namsan Mountain. If it was close to my house, I would have stamped my attendance every week, but this is a famous restaurant... It's a great place to go up the hill and down the alley!",2022-04-14 23:08:06,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22414230425678_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22414230426076_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22414230426589_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22414230427112_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22414230427628_rv.jpg",mkay_kk
156454,4.5,"I found it while looking for a place with a good atmosphere because it was my boyfriend's birthday, but maybe because it's a famous place, weekends are hard without reservations
When I made a reservation, the window seat was closed, so I asked them to move it if there was a separate seat, but when I arrived, they showed me to the upper floor where there were no people, so it was good to eat comfortably!

Food: The menu was clean and detailed, so it was easy to recognize
While taking a picture of the view, the food came out, and the raw pasta was as good as I expected... It's a taste that's
I think I'll keep thinking about it, but since the shrimp scent is strong, people will like it or hate it It was so delicious... (Please refer to it)
This Berrik steak was soft and went well with it
But honestly, I think it was a bummer that the food wasn't big enough

The staff who guided me to the restaurant was kind and took good care of me, so it was a pleasant meal 
But actually, everything is good, but parking is not good... This was the most frustrating, but it's ambiguous. 
Even though it was a restaurant reservation, the valet fee was 5,000 won, so I thought it would be too much to choose Haebangchon because of parking",2021-11-14 17:35:58,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/211114173515486(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/211114173515487(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/211114173515487(2).jpeg",원조kaya
625727,4.0,"*Red Shrimp Ink Capellini: The shrimp was chewy and had the best combination with raw noodles because of the green taste in the bisque. What else do you want to eat

*Chakol Hanchi Bridge and assorted vegetable fried: It was good because the texture of the hanchi and vegetables was alive, but if it was grilled red paprika and asparagus rather than the unexpectedly slanted red pepper topping, I think it could bring out the green color and taste in harmony

* Seasonal clam Vongole Paprika Torcchio: Regardless of taste, it has less clams, so it rustles every time you chew and doesn't even open one. The basic ingredient for Michelin is minus

*Truffle Porchini Mushroom Daliatelle: Not impressive enough to eat here.  It was covered with mushroom slices, but it was raw mushrooms, so it felt like it was going out of the way with pasta noodles because it didn't absorb the sauce well. It'll be better if you slice it thinner

I turned the dinner round 2 times in an hour and a half, and I sat down at 7:30, but the last order was 8 o'clock, so I had to rush my order and eat it before the pasta cooled down and blew, so I didn't have enough time to enjoy the wine and scenery. Those who made a reservation at 6 o'clock are also asked to pay at 7:20 and leave, so if you want a relaxing meal, please refer to this.",2022-07-19 23:50:02,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22719232846992_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22719232847333_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22719232847672_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22719232848007_rv.jpg",Mjkwon
383700,5.0,"I found it during lunch on weekdays, but I like it because it has a drowsy and comfortable atmosphere like a weekend afternoon. I felt like I was slowly getting up and eating raw pasta while photosynthesis when the sun was in the middle of the sky on the weekend. Eating raw pasta while looking down at Haebangchon makes me feel generous.
I'm satisfied with the generous sauce on the raw noodles. When I eat raw pasta, I often eat all the sauce, so I don't have any sauce to eat, which really gives me plenty of sauce. It was enough to dip the bread from the ricotta platter in the pasta sauce. Next time, I want to come to a four-person party at sunset and order a lot of things and drink wine. 
The menu I ordered is
Homemade ricotta platter (1.4)
Salcicha Lemon Butter Yolk Papadelle (2.3)
Truffle Porchini Mushroom Daliatelle (2.3)",2022-03-29 13:38:14,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22329133337220_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22329133336201_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22329133336707_rv.jpg",Sana Park
2614611,4.8,The atmosphere is the best! We went there as a family. It's a great place to go on a date. The Gamtae Brata cheese combination was the best. Enjoy your meal!!,2024-04-09 22:19:30,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/5b9323ab90f644efb1855e634bb83908, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/de30d139214c438dbb334ebda3558035",히나노수케
2444806,5.0,"I visited with my boyfriend for our anniversary!Haha
The service was good, and above all, the pasta taste was so new and delicious that my boyfriend really liked it!
If you want an exotic and new taste, I recommend you to visit.
The red shrimp pasta was really delicious, so I added a baguette and ate it
The steak was just right, so it became a fun and delicious holiday thanks to you! Have a great day",2024-02-05 12:12:54,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/70ddb195cb384ca2866edc5a285c70e5, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/7348588fd089425c995c731b83d05604, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/defa4822dfa94dc5bf39d3e4fa4ecaf9, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/c0df9dbb27574935bcaadb622b78e139, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/7835a57cb14d461b9cee7821ff6f2766, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/92b11be68f274829aeccfaa38ea4cb27, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/e601c9efa4f14ad58f6de1c5216bbf17, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/256338a179e842a1b970cd0878b9df98, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/1e5d8af3123d4aa69a4b26c59860d6d9, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/37d7bd31ab0d402c828d274dcc727fcc",히피히피야야
579188,5.0,"I've been to a few raw pasta restaurants and it's the best. Each of the sauces has their own individuality, so even if you eat a variety of pasta, it becomes jam. Baguette bread that comes to mind when you see the remaining sauce. I asked and they said there was an additional order. Since the sauce is a waste, I hope you can give me baguette bread for free. I made a reservation for the terrace, but it was better to be guided indoors because it was hot. The staff is so kind. It's so nice that it's not noisy. Where I want to come back at sunset.",2022-07-02 21:19:59,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2272211740504_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2272211740727_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2272211740274_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2272211741164_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2272211740950_rv.jpg",오히히하
1073155,5.0,"you can feel very special First of all, he's so kind and the view is the best. Even if it's a hall, it's a glass, so you can see the night view. It's better because it's quiet.
I ate two 
Mushroom pasta has a strong mushroom flavor Noodles are chewy, so the sauce is well-cut
Iberico steak smells like fire...What is this? This is really good...
I'll be waiting to come back at the end of the year",2022-11-14 16:55:58,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221114165052238(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221114165052239(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221114165052240(2).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221114165052240(3).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221114165052240(4).jpeg",맛난걸요
2308128,5.0,"I love raw noodle pasta, so I've been waiting for the day to visit! The raw noodles were really perfect, both texture and taste. I ordered a set of two to taste the steak, and I didn't have a big preference for pasta, so I made up the ones with the best mark. There's a reason why ""best"" is ""best""... It was really delicious. Especially, the rich taste of seafood in the bisque sauce suited my taste. It's not in the picture, but the appetizer bruschetta and salad were really good (to the point of scratching). I didn't expect steak because it was a pasta restaurant, but the steak was perfect and delicious. The view was amazing, and the bathroom was nice in the store. The way to the liberation village was a little difficult, but I want to visit again next time :)",2023-12-25 21:05:40,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/775eb97f4b2844d3833983f0792d5fc1, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/53ea59e6b4c84a6c90bd4d8242588306, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/abaa31487e1a4edaaf998770ada63fc2, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/9cdaabd4d4a64d5e9502bd4e8e78841b",Lisni
2592874,4.7,"It's more than I expectedThe view is good and the atmosphere is good
I'm willing to visit again. I recommend Ragupasta",2024-04-01 17:51:07,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/e4bff6c144214927b72fa062cf708829, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/26ab310110d346eb92348a40f85e58c9",내가줄게너가져
1190102,4.5,"The night view was pretty and I really liked the food. 
It might be fishy, but I liked it",2022-12-04 17:25:09,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221204172326277(0).jpeg,김가르덴
71928,4.5,"I leave a review as a person who likes food lover. It was a day when I was drunk on fresh recipes and atmosphere. However, the unfortunate thing was that the noodles felt undercooked when I ate thick pasta. Of course, it seems that they took into account the time to order various menus, but the pasta, which is similar to Petuccini, has less time to cook and absorbs the sauce than the dry noodles, so it was a shame that the noodles played separately from the sauce. Nevertheless, the reason why I want to revisit is that the store has the expectation that if you look at my comments and secure them, they will be able to eat much more deliciously next time, and they have paid attention to them in detail in terms of dealing with customers. It was a pleasant meal until we left after the meal, with the replacement of plates and cutlery after the meal, completely controlling the speed of food served. It was a restaurant that I wanted to visit if I had someone precious. The meal was satisfactory and I will definitely visit again next time.",2021-08-12 15:24:35,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/21812152404549_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/21812152405311_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/21812152406041_rv.jpg",macheflee93
2525495,5.0,"It's my first trip to Seoul with my girlfriend, so I was looking for good restaurants
It's a Michelin restaurant that I trust
The staff members are all kind
It's my first time eating raw noodle pasta
Red shrimp and ink capellini are thick and have shrimp flavor in your mouth
It was delicious enough to make you feel like you're stirring it. The noodles are really chewy
It was so delicious, full of sauce!
Galbi ragu and black pepper reginetti are the first pasta I've ever had in my life
The moment I put it in my mouth, I wondered if it was a familiar bulgogi taste, but the more I chewed it, the more new
It tasted so good and matched with the chewy texture of the noodles and it was so delicious!
The lemon tiramisu I had for dessert was tastier than any other dessert cafe!
I ate so well and I will visit again on my next trip to Seoul!",2024-03-06 10:52:28,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/bbed2bd5832648c1a065cc295a675658, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/7f9dd8f37f6c41769d9669577ce679b4, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2549bbf33e454377bcfbabfe63705188, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/007b43ce346f4d39b147f8970675b9b5",피체
1707830,5.0,"The atmosphere and taste were both good!!! :) 
The staff were very kind, too
The female employee explains it well with a bright face!

However, what was regrettable was that I was eating pasta due to several broken clams in the last Vongole pasta I ordered, and everyone chewed it once.  조각은 생각보다 컸으며 4명이서 3명은 모두 같은 경험을 했구요 ㅠㅠ  그리고 콜키지한 와인을 마시다가 와인에서 코르크 조각이 나왔구요ㅠㅠ 친절했던 직원 덕분에 그냥 조용히 넘어가긴 했지만 사소한 부분일 수도 있겠지만 미슐랭을 받은 레스토랑이라는 곳에서 이 부분은 아쉬웠습니다!  

Other than that, the atmosphere and staff service are really 100000 points!!  I'm also willing to revisit next time!!",2023-04-12 09:51:00,"https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230412093319334(0).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230412093319336(1).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230412093319336(2).jpeg",Shin_Nara
2540398,5.0,"From appetizers to main menus, I like the place in general! I could feel the sincerity from the bruschetta and Caesar salad. I know why it's a signature because the red shrimp & ink capellini noodles are so good and the sauce is delicious! The Salcica lemon butter pasta had a distinctive sauce and the papardelle texture was just right ❤️ The thick steak took a long time as instructed when ordering, but it was soft and delicious. It's good to explain the menu",2024-03-12 16:03:27,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/8399f89bd3ee4634b2143803759d2bb4, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/a643b9d16076483e842abef8a9436fb9, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/a2900bb8f4534ca581c71954ebc9571c, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/f9c46ddb2bc5483d94b1ce272322af54, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/75991185524d4c4e886b1c093e6e4e85, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/00161bf79a8a4046bef3fb059dab1a0c, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/7e39c953b50d4382a8c4a094ed95f5b8",제이song
1166963,4.8,It was a very unique pasta restaurant The view is good and it's delicious,2022-12-01 00:48:49,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221201004829776(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221201004829777(1).jpeg",심형민
2123486,5.0,"It's my first time at a restaurant specializing in raw noodle pasta, and it was so delicious… 
I made a reservation at 5:30 p.m. after break time and went on time,
It took some time for the dish to come out because I ordered from several tables at the same time! Still, time flies when you look at the beautiful sky at sunset.. It's not cheap, but it's so delicious that I'm willing to revisit it 🤍",2023-10-25 11:04:18,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/1bc4f5976d7d4a32b6f8b95079a7cad1, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/67bed138a5ea44d9b0d83ce2c3450916, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/bcbc8b821a62463a96b07b7fc234d145, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/70569527f89b4736813003320fe88c11, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/9c06c4504b6d43b5be8735f9f49f08f5",우수한 식도락가_58482
67936,5.0,"It's my anniversary so I'm going there with my girlfriend. It's my first time eating raw pasta. I think I enjoyed it 
First of all, the view was the best place I've seen in recent years because the weather was nice, and they opened the window as it got dark, so I left a lot of memories. LOL
Thank you so much for being considerate of the cake. I'll visit again next time😆",2021-08-07 00:12:29,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210807001220745(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210807001220746(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210807001220746(2).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210807001220746(3).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210807001220746(4).jpeg",야근마켓
